,ubicacion,texto,matchType,ubicacionEncontrada,scoreMejorMatch,tipoUbicacionEncontrada,time_ms,truthLocation,foundLocation
329,,el sr ta i no es ese liberal limpio y outsider dispuesto a servir a la patria desinteresadamente en plena crisis del 2002 se nego a participar en el grupo economico de batlle en plena crisis fue asesor del banco montevideo que dejo miles de uruguayos sin sus ahorros ojo,,parque-batlle&parque-batlle,46.5525745988,geonames,36.993,True,False
80,,hola querido dmartinez uy como estas disfrutando san valentin como la gente de adeom digo porque como ayer no levantaron la basura me imagino que empezaron el festejo por adelantado besitos y que termines lindo el dia https t co ehsfubmj4q,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,42.8687925,geonames,65.912,True,False
124,,queres saber como van a estar pintadas las letras de montevideo el dia del medio ambiente ya esta el diseno ganador del concurso podes descubrirlo aca https t co e02dznlv75 de paso mira todas las propuestas que se presentaron muchas gracias por participar https t co mci0d1b7mp,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,42.8687925,geonames,63.854,True,False
152,,los hinchas de elclubolimpia apoyan al plantel desde temprano el dia del debut en la libertadoresxfox ante montevideo wanderers https t co mg5om1z9gx,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,42.8687925,geonames,10.08,True,False
234,,los hinchas de elclubolimpia apoyan al plantel desde temprano el dia del debut en la libertadoresxfox ante montevideo wanderers https t co mg5om1z9gx,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,42.8687925,geonames,10.193,True,False
367,,ya te enteraste de las actividades del equipo de saneamiento por el dia del medio ambiente sumate podes participar en los municipios b c ch y f mas info https t co mq2s2yyy7t https t co xjydvvwusi,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,42.8687925,geonames,15.882,True,False
493,,plastico papel carton metal hay muchos materiales que pueden clasificarse hoy en el dia mundial del reciclaje los invitamos a informarse sobre el tema y aprender junto a felipe https t co ydmixd7qyc entre todos podemos construir un montevideo cada vez mas lindo,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,42.8687925,geonames,13.99,True,False
512,,bomberos antofagasta a esta hora procede a despachar a sus unidades b5 bomba5antof las calles montevideo tarapaca como informacion preliminar quema de basura costado linea perimetral,,direccion-nacional-de-bomberos-cuartel-centenario&direccion-nacional-de-bomberos-cuartel-centenario,42.5992188588,geonames,17.777,True,False
85,plaza-zabala,el mamarracho que la im instalo en plaza zabala vive y lucha gracias al intendente transgresor que gasto casi medio millon de dolares mientras tanto mvd sigue sucio y con barrios enteros donde la mugre es moneda corriente cuales son las prioridades https t co s5ropkguec,lugares_interes,cine-plaza&plaza-cagancha-1129,42.3160625,lugares_interes,40.926,True,False
117,,ignaciodotti podrian arrancar ya para la plaza pera a limpiar la mugre de montevideo,,cine-plaza&plaza-cagancha-1129,42.3160625,lugares_interes,18.5,True,False
158,,que lindo ir caminando por las veredas de montevideo y que cada 8 o 10 cuadras haya un olor a orin que te deja sin aliento esquivar bolsas ver como tiran papeles a la calle y sentir el olor a porro en cada plaza divina la capi,,cine-plaza&plaza-cagancha-1129,42.3160625,lugares_interes,39.038,True,False
325,,que lindo ir caminando por las veredas de montevideo y que cada 8 o 10 cuadras haya un olor a orin que te deja sin aliento esquivar bolsas ver como tiran papeles a la calle y sentir el olor a porro en cada plaza divina la capi,,cine-plaza&plaza-cagancha-1129,42.3160625,lugares_interes,36.524,True,False
397,,que lindo ir caminando por las veredas de montevideo y que cada 8 o 10 cuadras haya un olor a orin que te deja sin aliento esquivar bolsas ver como tiran papeles a la calle y sentir el olor a porro en cada plaza divina la capi,,cine-plaza&plaza-cagancha-1129,42.3160625,lugares_interes,37.604,True,False
492,,flor vigna cuantos trabajos mas pensas hacer yo con uno estoy hecha bolsa felicidades y ya los espero en montevideo el proximo ano,,flor-de-maronas&balneario-flor-de-maronas-balneario-flor-de-maronas-flor-de-maronas-flor-de-maronas,41.9661073067,geonames,13.761,True,False
99,,termina el domingo con dos noticias martinez dice que en montevideo hay tolerancia cero con la basura y una comunista del mides comento que le falta lectura basica sobre los indigentes que duermen en la calle buenas noches,,cero-golf-club&cero-golf-club,41.463349551,geonames,21.082,True,False
172,,olimpia a sgte etapa de copa con buen juego que ilusiona elimino a montevideo wanderers futbol780 https t co htcbewsdrw,,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,38.0511368533,geonames,10.485,True,False
259,,los montevideanos pagamos impuestos de primer mundo pero tenemos servicios de cuarta ademas la im recauda por dia us 2 000 000 y us 23 000 000 al ano por multas de transito no sera hora de cambiar y tener un mvd limpio con buen transporte saneamiento y tributos bajos,,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,38.0511368533,geonames,40.619,True,False
571,hospital-policial-inspector-general-uruguay-genta&hospital-policial-inspector-general-uruguay-genta,mucha basura suelta por varela frente al policial,geonames,hospital-policial-inspector-general-uruguay-genta&hospital-policial-inspector-general-uruguay-genta,9.39435717251,geonames,10.419,True,True
299,,en la boyada los vecinos tomaron las riendas para recuperar un espacio en el que se arrojaban residuos y realizaro https t co nu7wgsiqpy,,teatro-espacio-teatro&mercedes-869,36.9972485556,lugares_interes,19.557,True,False
330,,parece que al intendente le preocupa que la gente se sienta segura y pueda utilizar el espacio publico sin problemas de tapar los pozos levantar la basura mejorar el transporte llevar iluminacion a distintos barrios y pagar la duda millonaria de la im ni hablamos no humo https t co keoxvc86v6,,teatro-espacio-teatro&mercedes-869,36.9972485556,lugares_interes,29.445,True,False
125,,desde las 21hs en cca1912 por la 1330am vivimos la previa del partido del martes por copa libertadores contacto telefonico en vivo desde montevideo tambien analizamos los 2 triunfos en la semana frente a capiata y olimpia acompananos mensajes al 0984133031 cerro y nada mas https t co mbuezgz0p7,,cerro-norte&cerro-norte,34.9719524793,geonames,26.197,True,False
187,,navegaresnecesario no habra campana sucia que impida ver que el fa sintetiza la renovacion pais frente a los nuevos desafios globales regionales y nacionales en unidad sin exclusiones y pensando en los ninos que vienen dmartinez uy cosse20201 bergara fa andrade 2019 https t co oepbd0qqkz,,fundacion-ninos-con-alas&fundacion-ninos-con-alas,34.4459385851,geonames,27.232,True,False
262,,elojochurrinche midesuy scpresidenciauy marinadefrente uyecos telenocheuy telemundouy telescopiouy alfredoasti radiosarandi690 montevideoim imigualitario dmartinez uy es innegable cada vez mas jovenes y ninos comienzan do de la basura algo pasa,,fundacion-ninos-con-alas&fundacion-ninos-con-alas,34.4459385851,geonames,15.63,True,False
70,,es cierto que la gente es mugrienta innegable tambien es innegable que martinez hace agua por todos lados con este tema de la basura y que adeom hace lo que quiere si no puede con la basura y un sindicato como podria con el pais con todos los sindicatos y con el fa radical https t co kwq21krrfn,,arroyo-de-la-tortuga&arroyo-de-la-tortuga-arroyo-de-las-tortugas-ojos-de-agua,32.6868765625,geonames,19.079,True,False
174,,yasss b h even in a garbage bag im still that b h lmao art is all about using your imagination and being creative i love to explore in my thoughts and create photography by royaleyez hasta en una bolsa de basura yo sigo siend amara la negra https t co d34ihkoam5,,bolsa-de-valores-montevideo&bolsa-de-valores-montevideo,32.1079081633,geonames,24.705,True,False
484,,situacion real en un omnibus de montevideo pasajero saca el ultimo bizcocho de una bolsa de papel e inmediatamente la arruga y la arroja al piso mientras mastica y mira por la ventana despues nos quejaremos de la falta de higiene y bla bla bla,,bolsa-de-valores-montevideo&bolsa-de-valores-montevideo,32.1079081633,geonames,21.822,True,False
537,,estas son las consultas que mas nos llegan sobre la clasificacion de residuos como se deben separar los residuos reciclables en una bolsa o tacho diferente que el resto de los residuos recorda que deben estar limpios secos y compactados https t co akxe8q8dir,,bolsa-de-valores-montevideo&bolsa-de-valores-montevideo,32.1079081633,geonames,12.408,True,False
551,,natalia eres literalmente una modelo aunque te pusieras una bolsa de basura te quedaria increible im,,bolsa-de-valores-montevideo&bolsa-de-valores-montevideo,32.1079081633,geonames,7.974,True,False
50,,cubiellagustavo sierra lima decadas esquina mas aspera montevideo,,casa-jose-pedro-sierra-morato&casa-jose-pedro-sierra-morato,31.7329591249,geonames,12.436,True,False
486,,en canal 4 en foco un programa que es de la derecha del plan atlanta de la cia haciendo campana sucia contra martinez il capo de la eficiente imm mostrando como laburan adeom de rusia,,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,30.1971401667,geonames,34.272,True,False
534,,mujica le pidio a martinez una campana limpia el intendente le dijo que sera tan limpia como montevideo en su gestion https t co lo63vui8fz,,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,30.1971401667,geonames,11.29,True,False
113,,ya llegan los reyes magos acordate de desarmar y doblar las cajas de carton antes de tirarlas si queres dar un paso mas llevalas a los contenedores especificos para residuos secos la ubicacion la buscas en https t co jstmbkafql https t co 71it88c5me,,casa-mario-paysee-reyes&casa-mario-paysee-reyes,27.0833022212,geonames,48.895,True,False
159,,cada vez mas gente revuelve los contenedores buscando comida otra vez el fracaso del mides y la secretaria social de la intendencia de montevideo despues de 15 anos de crecimiento economico hay cada vez mas gente pasando hambre esto es una tragedia https t co c7a0kvl3p0,,club-aleman-de-remo-sede-social&club-aleman-de-remo-sede-social,26.5482018281,geonames,27.585,True,False
64,,marcospisano1 fa solo dejo tirado interior montevideo tierra nadie gran zona roja cualquier esquina quitan vida,,cruz-roja-uruguaya&cruz-roja-uruguaya,26.4244005926,geonames,13.624,True,False
52,,alegattisilvera explico caballo montevideanos animal forrado cuero pata cada esquina,,punta-sayago&punta-caballo-punta-sayago-punta-de-sayago,25.4410109722,geonames,9.563,True,False
167,,este lunes 19 15 debuta elclubolimpia en la libertadores ante montevideo wanderes y uno650am tendra a la dupla salvadorhicar jotajotabernabe para el relato y los comentarios toda la cobertura a partir de las 18 00 con la coordinacion de gaspar anibal noguera https t co vrshauxidz,,escuela-no-18-noruega&escuela-no-18-noruega,25.2003041889,geonames,55.412,True,False
365,av-18-de-julio,montevideoim si pasan por 18 van a ver todo lleno de basura si van por otras calles tambien no olviden volver,geonames,escuela-no-18-noruega&escuela-no-18-noruega,25.2003041889,geonames,46.697,True,False
441,,eduardo espinel dt de montevideo wanderers hoy por la noche definimos la estrategia para el juego ante olimpia p https t co 2ywhxwbwut,lugares_interes,teatro-el-sotano&dr-eduardo-j-couture-6401,24.705696857,lugares_interes,21.028,True,False
163,,es preciosa la tele nueva que se compraron pero tenian tanta ansiedad que se les olvido desarmar la caja y ponerla en el contenedor yo demore 3 minutos en bajar del auto y hacerlo aparte recien habia pasado el camion y eso iba a quedar asi hasta manana https t co bg8defdqnz,,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,22.1619144376,geonames,29.407,True,False
359,,es preciosa la tele nueva que se compraron pero tenian tanta ansiedad que se les olvido desarmar la caja y ponerla en el contenedor yo demore 3 minutos en bajar del auto y hacerlo aparte recien habia pasado el camion y eso iba a quedar asi hasta manana https t co bg8defdqnz,,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,22.1619144376,geonames,27.683,True,False
500,,elojochurrinche abbu25 montevideoim mira lo que es la puerta de mi casa y todos los dias la misma historia gente desesperada reolviendo la basura buscando que comer despues dejan todo tirado triste https t co oaa5ikhimn,,museo-municipal-de-historia-del-arte&ejido-1326,20.5799727407,lugares_interes,38.429,True,False
73,,dmartinez uy erradicacion de basurales pero si montevideo es un gran basural,,gran-hotel-america&gran-hotel-america,20.4244203457,geonames,8.972,True,False
171,,dio un gran golpe barcelonasc gano en montevideo por 2 0 estas son las mejores jugadas futbolsantander https t co qflp4ej0o1,,gran-hotel-america&gran-hotel-america,20.4244203457,geonames,9.164,True,False
438,,dio un gran golpe barcelonasc gano en montevideo por 2 0 estas son las mejores jugadas futbolsantander https t co qflp4ej0o1,,gran-hotel-america&gran-hotel-america,20.4244203457,geonames,11.496,True,False
461,,dio un gran golpe barcelonasc gano en montevideo por 2 0 estas son las mejores jugadas futbolsantander https t co qflp4ej0o1,,gran-hotel-america&gran-hotel-america,20.4244203457,geonames,9.043,True,False
518,,ansiedad segui en vivo la gran cobertura que esta haciendo olimpiamedia desde montevideo vamosolimpia,,gran-hotel-america&gran-hotel-america,20.4244203457,geonames,8.367,True,False
347,,dmartinez uy chdica al menos 6 anos con el contenedor en la puerta a menos de un metro de la ventana el olor y las moscas en verano no son de lo mas agradable esto es para siempre o lo podemos rotar y que nos vaya tocando a todos un poco foto de hoy en la tarde https t co ioqdanxyca,,edificio-puerta-del-sol&edificio-puerta-del-sol,20.3884417089,geonames,18.136,True,False
408,,van a hacer dos meses que a mi madre la despidieron de su trabajo como mucama y busca un empleo en montevideo haciendo limpiezas ni siquiera pudo acceder a seguro y todo hoy en dia esta muy dificil y mas sin trabajo me ayudan a difundir si quieren su numero pueden mandarme md https t co 3anrefsnrv,,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,19.0100105387,geonames,22.083,True,False
239,,el precandidato a la im por el fa dr alvaro villar insiste sobre la necesaria limpieza de montevideo y pone como ejemplo al hosp maciel que dirige claro la limpieza alli fue privatizada en un 100 adeom calentando,,baliza-muelle-a-maciel&muelle-a-light,17.5881670215,geonames,17.831,True,False
481,,el precandidato a la im por el fa dr alvaro villar insiste sobre la necesaria limpieza de montevideo y pone como ejemplo al hosp maciel que dirige claro la limpieza alli fue privatizada en un 100 adeom calentando,,baliza-muelle-a-maciel&muelle-a-light,17.5881670215,geonames,14.77,True,False
217,,empezamos la semana con un trivia cuantas bolsas plasticas se usan por ano en el mundo,,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,4.38957693809,geonames,9.659,True,False
555,,oandradelallana si como en montevideo anos gobernando y es una mugre todo y un mundo de zurdos acomodados ganado fortunas esta bueno cambiar,,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,15.9735113163,geonames,10.415,True,False
563,,en la im hay una agencia de viajes vip donde el intendente martinez y sus directores han recorrido el mundo vaya uno a saber para que mvd esta sucia sin inversion y se quedo en el tiempo menos viajes y mas atencion a los reclamos de los vecinos en distintos barrios respeto,,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,15.9735113163,geonames,24.838,True,False
536,bahia-de-montevideo,senores de la montevideoim chdica imambiente fnopitsch veo con preocupacion que en los peines de los accesos en direccion a la bahia se estan llenando de basura e incluso en la propia bahia vuelcan basura se podria coordinar con prefectura soluciones al respecto https t co f0xtrnzwkn,geonames,direccion-nacional-de-bomberos-cuartel-centenario&direccion-nacional-de-bomberos-cuartel-centenario,13.9771633633,geonames,30.139,True,False
69,,sosamacho joseluismagnone mdafonte1881 lauraraffo dmartinez uy alvillar cossecarolina ceder paso peaton esquina situacion,,paso-molino&paso-molino-paso-del-molino,13.4290125223,geonames,22.243,True,False
197,,las plazas publicas de montevideo son hoy dormitorio comun aca se ven 3 personas expulsando de alli al publico y de paso forman basurales https t co 397jbgm4tb,,paso-molino&paso-molino-paso-del-molino,13.4290125223,geonames,31.789,True,False
233,,las plazas publicas de montevideo son hoy dormitorio comun aca se ven 3 personas expulsando de alli al publico y de paso forman basurales https t co 397jbgm4tb,,paso-molino&paso-molino-paso-del-molino,13.4290125223,geonames,28.464,True,False
161,,hoy arrancamos con todo para recuperar mvd en 30 anos el fa no pudo con la basura mejorar el transporte y mucho menos brindarle servicios basicos a los vecinos esta bueno cambiar https t co 1xh16ehvp6,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,22.073,True,False
247,,si todo este ingenio y dinero lo destinaran a tapar pozos mejorar la limpieza bajar el precio de boleto y llevarle saneamiento e iluminacion a los vecinos tendriamos un mejor mvd de verdad son un pulpo recaudador presentamos pedido de informes https t co wswe2sjjeu,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,18.807,True,False
320,,mvd es una mugre estoy cansado de escuchar excusas de las autoridades terminemos de una vez por todas con la incapacidad de afrontar los problemas presentamos propuesta en mano al intendente martinez nunca se realizo 28 anos del fa basta https t co 8sozhjnsk9,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,16.891,True,False
327,,hay cientos de contenedores desbordados en todo mvd pero parece que lo politico esta por encima de la salud de los vecinos se debe decretar la esencialidad del servicio ante el riesgo sanitario que esta situacion provoca donde esta el intendente https t co knnafusze6,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,28.656,True,False
378,,si todo este ingenio y dinero lo destinaran a tapar pozos mejorar la limpieza bajar el precio de boleto y llevarle saneamiento e iluminacion a los vecinos tendriamos un mejor mvd de verdad son un pulpo recaudador presentamos pedido de informes https t co wswe2sjjeu,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,18.024,True,False
387,,mvd tiene problemas serios en materia de limpieza transito calles llenas de pozos barrios sin saneamiento y el b https t co ubsb6ucu8k,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,13.276,True,False
432,,parece que los candidatos del fa se dieron cuenta que mvd esta sucio inseguro sin iluminacion y con un transporte poco amigable con el vecino en 30 anos no pudieron resolver estos problemas llego la hora de respetar al contribuyente de hacer las cosas bien y de cambiar,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,18.043,True,False
459,,daniel ha hecho una excelente gestion dicen dirigentes del fa lo diran por esto endeudo mvd en us 94 millon https t co xydog0gxbg,,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,12.692,True,False
201,,nuestro plan de erradicacion de basurales esta en marcha pero necesita el compromiso de todos si ves a alguien a https t co zhrei63ueg,,instituto-plan-agropecuario&instituto-plan-agropecuario,11.7441780412,geonames,8.133,True,False
452,,la intendencia de montevideo repartira contenedores para plan piloto de reciclaje en domicilios https t co 9bs96dxdkp,,instituto-plan-agropecuario&instituto-plan-agropecuario,11.7441780412,geonames,11.111,True,False
531,,bassorelli hay que preguntarle al ingeniero a la ingeniera y al dr que los 3 la tienen re clara por eso montevideo esta tan limpio,,planetario-municipal-ingeniero-agrimensor-german-barbato&planetario-municipal-ingeniero-agrimensor-german-barbato,10.9361547304,geonames,10.212,True,False
395,,para lograr el cometido de alvillar esta clarisimo q en mayo no se debe votar al fa mas de lo mismo en 30 anos no han sabido y no han podido solucionar el problema de la basura en montevideo destaco honestidad al reconocer q intendencias del interior son mas limpias chaufa https t co lj9hepn7wa,,espacio-cultural-guambia&25-de-mayo-591,9.64006008163,lugares_interes,39.482,True,False
541,,para lograr el cometido de alvillar esta clarisimo q en mayo no se debe votar al fa mas de lo mismo en 30 anos no han sabido y no han podido solucionar el problema de la basura en montevideo destaco honestidad al reconocer q intendencias del interior son mas limpias chaufa https t co lj9hepn7wa,,espacio-cultural-guambia&25-de-mayo-591,9.64006008163,lugares_interes,39.59,True,False
200,,van a hacer dos meses que a mi madre la despidieron de su trabajo como mucama y busca un empleo en montevideo hacie https t co rls9jx7pnb,,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,9.50500526937,geonames,10.488,True,False
294,,otras sensaciones el titulo d sendic los 380 muertos 2018 los 60 muertos 2019 los 650 asentamientos la basura mvd la contaminacion rnegro la contaminacion slucia la perdida puestos d trabajo el deficit fiscal record la deuda externa record el pato celeste https t co adp4vram9g,,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,9.50500526937,geonames,26.848,True,False
338,,la im recurre videocamara del ministero del interior para multar a quienes tiran basura fuera contenedores porque no recurren al mides y le dan trabajo a las personas que reciben benefcios y los ponen como vigilantes ambientales y resolvemos un problema endemico de de 30 anos https t co kgvudzpu7z,,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,9.50500526937,geonames,15.49,True,False
87,,im going for the warriors but these refs are basura,,edificio-the-life&edificio-the-life,8.58401788235,geonames,8.776,True,False
349,,the disprespecc grabe naman kayo sa truck ng basura bakit niyo kino compare kay bong im so sorry truck honey,,edificio-the-life&edificio-the-life,8.58401788235,geonames,14.654,True,False
275,,horacio errante ademas de ensuciar todo montevideo con su spam de mierda es un machito la respuesta los sorprendera,,biblioteca-municipal-horacio-quiroga&av-gral-flores-2455,7.69431759336,lugares_interes,12.142,True,False
414,,calles con veredas rotas y sin luz suciedad y basura por todas partes daniel martinez no sabe ni manejar la int https t co apps36s6yc,,islote-de-la-luz&isla-de-la-luz-isleta-luz-islote-de-la-luz-luz-island-piedra-de-la-mulata-roca-de-los-pajaros-roca-de-los-pajaros,7.30719161719,geonames,10.199,True,False
168,,la pregunta pelotuda y sucia de aldo silva a su ex companera laura raffo conoces montevideo no se puede ser tan mala leche ni alcahuete del poder de turno,,asociacion-nacional-productores-de-leche-anpl&asociacion-nacional-productores-de-leche-anpl,7.00113510161,geonames,18.459,True,False
114,,asi forma el montevideo wanderers para enfrentar a elclubolimpia por la primera fase de la copalibertadores https t co ijh8xamhet,,asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto&asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto,6.41925853707,geonames,9.275,True,False
205,,comenzamos a entregar a cada hogar un manual con toda la informacion necesaria para gestionar correctamente los residuos salio la primera tanda y durante todo el proximo ano seguiran repartiendose mas info https t co pxjasst0xl https t co cjjt3feo08,,asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto&asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto,6.41925853707,geonames,29.516,True,False
386,,wanderers jugara de local en el estadio luis franzini montevideo contra elclubolimpia por la primera fase de https t co zawgpf3zqf,,asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto&asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto,6.41925853707,geonames,46.569,True,False
182,,chdica diegoforlan7 anaduranok me encantaria q llegaran por mi barrio pque rivera estos contenedores para depositar clasificando,,monumento-al-general-fructuoso-rivera&monumento-al-general-fructuoso-rivera,5.3941687889,geonames,13.057,True,False
462,,en rivera ponia ropa a lavar y aparecia limpia y doblada en mi cuarto no entiendo por que aca en montevideo no pasa lo mismo,,monumento-al-general-fructuoso-rivera&monumento-al-general-fructuoso-rivera,5.3941687889,geonames,14.452,True,False
104,,45 st 3 montevideo wanderers 0 0 olimpia conmebol libertadores 2018 1ra fase ida zdpy via enriquelugo95,,edificio-via-moretti&edificio-via-moretti,5.2345555425,geonames,28.263,True,False
195,,municipios con hasta 93 de atraso en la recoleccion sin huelga de adeom y con menor cantidad de residuos datos del ine publicados esta semana se acabaron las excusas del intendente sobre su enorme fracaso en la recoleccion de residuos https t co kl0397mweq via elpaisuy,,edificio-via-moretti&edificio-via-moretti,5.2345555425,geonames,25.869,True,False
269,,adeom problema de la basura se solucionara recien una semana despues del 6 de enero https t co hdpn2zwm66 via elpaisuy,,edificio-via-moretti&edificio-via-moretti,5.2345555425,geonames,13.526,True,False
540,,demoliciones y reciclajes de los palacios de montevideo https t co gkro6wj4cr via elpaisuy,,edificio-via-moretti&edificio-via-moretti,5.2345555425,geonames,12.231,True,False
558,,hay que pagar por bolsas de nylon cuanto impactara esta medida al medio ambiente poco montevideo recicla por ano menos de lo que sus ciudadanos tiran en un dia im reconoce fracaso de contenedores naranjas mi nota hoy en qp https t co 2kjxutpzkm via elpaisuy,,edificio-via-moretti&edificio-via-moretti,5.2345555425,geonames,24.195,True,False
86,,la mejor marca que puede dejar di candia es limpiar mvd y levantar la basura en muchos barrios los vecinos pagan sus impuestos y la im no cumple menos humo y mas gestion https t co xnyuews8yv,,holiday-inn-mvd&holiday-inn-mvd,2.99596824,geonames,20.75,True,False
422,,se imaginan si la im utilizara esta tecnologia para mejorar la basura desperdigada por mvd los pozos enormes en distintas calles los semaforos sin funcionar y la falta de iluminacion en los barrios pero no multas y mas multas el ingenio para recaudar no tiene limites https t co hgbprqjtce,,holiday-inn-mvd&holiday-inn-mvd,2.99596824,geonames,27.456,True,False
415,,no hay una sola vereda en todo montevideo que no este rota y o sucia no hay una sola calle en montevideo que no tenga un bache un pozo o este rajada despues de 29 anos de gestion sigo https t co igcdg2zf4m,,piedra-dellazoppa&piedra-dellazoppa-roca-dellazoppa-roca-sola,2.5878782477,geonames,13.352,True,False
156,,felicitaciones a montevideoim y a todo el equipo de imtransito por la vuelta de los trenes a vapor a la ciudad de montevideo en nombre de los ciudadanos todos les decimos gracias por ese hermoso medio ambiente que nos dejan felictaciones tambien a cutcsaok https t co alj32bgflq,,montevideo&ciudad-de-montevideo-mvd-mantehvideha-montebideo-montevidejas-montevideo-montevideu-montevidiejos-montevideu-montevidejas-montevideo-muntivideu-muntividew-muntivideu-muntividew-urbs-montis-videi-mantibhiri-o-meantevidiyea-meng-de-wei-de-ya-meng-te-wei-duo-montebide-o-montebide-o-montebideo-montevide-o-montevidi-o-montevidiyo-montevitiyo-mwntfydw-mwnth-wydyw-mwntybydyw-mxn-te-wi-de-xo-montebideo-mantevidea-montevideo-montevideo-montewideo-mant-vvyd-a-mvntvvydav-mwntfydw-mwnth-wydy-w-mwnthwydy-mwnthwydy-w-mwntybydyw-mwntv-dy-w-monntteviiddiyo-montevideo-montebideo-moonteeviidioo-mnnttibhidd-io-monntteeviittiyoo-monntteeviiddiyoo-m-netwiedo-maaon-tti-wi-ddo-m-n-ttiibc-diiaium-iu-montevideo-moneteevideewo-montebideo-meng-de-wei-de-ya-meng-te-wei-duo-montebideo,2.26648067135,geonames,19.516,True,False
237,,my phone is basura when i get a new one im gonna hit the a town stomp omfg,,edificio-the-life&edificio-the-life,2.13607846713,geonames,10.614,True,False
357,,gol de olimpia libertadoresxfox oscar gimenez empujo el balon con el arco vacio y pone el segundo del decano para superar a montevideo wanderers https t co i2bmqufvtl,,banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone&banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone,1.90035260449,geonames,15.683,True,False
38,,tunato che llamame vemos esquina montevideo enseno cosas imbecil,,espacio-libre-enrique-che-guevara&espacio-libre-enrique-che-guevara,1.85733818182,geonames,7.59,True,False
165,,la empresa internacional colgate palmolive informo que cesara la produccion de productos de limpieza en su planta de montevideo https t co o75denkgpk,,carrasco-international-airport&aeroport-international-de-carrasco-aeroporto-internacional-de-carrasco-aeropuerto-internacional-de-carrasco-aeroport-international-de-carrasco-carrasco-international-airport-flughafen-carrasco-mvd-mezhdunarodnyj-aehroport-karrasko-sumu-ka-la-si-ke-guo-ji-ji-chang-kalasako-gugjegonghang-karasuko-guo-ji-kong-gang-mezhdunarodnyi-aeroport-karrasko-karasukoguo-ji-kong-gang-qia-la-si-ke-guo-ji-ji-chang-karasako-gugjegonghang,1.32776670353,geonames,14.257,True,False
263,,la empresa internacional colgate palmolive informo que cesara la produccion de productos de limpieza en su planta de montevideo https t co o75denkgpk,,carrasco-international-airport&aeroport-international-de-carrasco-aeroporto-internacional-de-carrasco-aeropuerto-internacional-de-carrasco-aeroport-international-de-carrasco-carrasco-international-airport-flughafen-carrasco-mvd-mezhdunarodnyj-aehroport-karrasko-sumu-ka-la-si-ke-guo-ji-ji-chang-kalasako-gugjegonghang-karasuko-guo-ji-kong-gang-mezhdunarodnyi-aeroport-karrasko-karasukoguo-ji-kong-gang-qia-la-si-ke-guo-ji-ji-chang-karasako-gugjegonghang,1.32776670353,geonames,13.965,True,False
